기준시간,광역시도,사망자,확진자,전일대비,격리해제,격리중,지역발생,해외유입,10만명당
2020-12-22,검역,1,2361,18,1658,702,0,18,-
2020-12-22,제주,0,271,19,103,168,19,0,40.40
2020-12-22,경남,3,1095,18,768,324,18,0,32.58
2020-12-22,경북,61,2094,59,1721,312,58,1,78.65
2020-12-22,전남,5,513,5,425,83,4,1,27.51
2020-12-22,전북,7,692,4,452,233,4,0,38.08
2020-12-22,충남,19,1305,17,974,312,15,2,61.49
2020-12-22,충북,15,834,31,441,378,30,1,52.14
2020-12-22,강원,13,999,23,709,277,23,0,64.85
2020-12-22,경기,181,12152,206,8608,3363,193,13,91.71
2020-12-22,세종,0,130,1,122,8,1,0,37.98
2020-12-22,울산,17,568,6,299,252,6,0,49.52
2020-12-22,대전,6,708,9,577,125,9,0,48.03
2020-12-22,광주,3,905,26,755,147,26,0,62.13
2020-12-22,인천,19,2381,45,1617,745,44,1,80.54
2020-12-22,대구,200,7557,39,7098,259,39,0,310.16
2020-12-22,부산,28,1539,26,1039,472,26,0,45.11
2020-12-22,서울,144,15356,317,8562,6650,309,8,157.76
2020-12-22,합계,722,51460,869,35928,14810,824,45,99.25
2020-12-21,검역,1,2343,10,1658,684,0,10,-
2020-12-21,제주,0,252,23,102,150,23,0,18.93
2020-12-21,경남,3,1077,15,748,326,15,0,26.36
2020-12-21,경북,61,2035,48,1715,259,48,0,70.05
2020-12-21,전남,5,508,9,418,85,8,1,25.79
2020-12-21,전북,7,688,13,441,240,11,2,28.67
2020-12-21,충남,18,1288,16,950,320,16,0,54.47
2020-12-21,충북,13,803,33,424,366,29,4,36.26
2020-12-21,강원,13,976,25,692,271,22,3,54.14
2020-12-21,경기,173,11946,244,8235,3538,237,7,77.36
2020-12-21,세종,0,129,0,121,8,0,0,37.39
2020-12-21,울산,16,562,17,280,266,17,0,42.11
2020-12-21,대전,6,699,3,568,125,3,0,44.57
2020-12-21,광주,3,879,13,751,125,11,2,56.77
2020-12-21,인천,15,2336,88,1591,730,85,3,65.36
2020-12-21,대구,200,7518,21,7082,236,21,0,303.06
2020-12-21,부산,28,1513,20,1009,476,19,1,38.01
2020-12-21,서울,136,15039,328,8370,6533,327,1,130.04
2020-12-21,합계,698,50591,926,35155,14738,892,34,154.51
2020-12-20,검역,1,2333,9,1657,675,0,9,-
2020-12-20,제주,0,229,24,93,136,24,0,34.14
2020-12-20,경남,2,1062,51,734,326,49,2,31.59
2020-12-20,경북,60,1987,25,1711,216,23,2,74.63
2020-12-20,전남,5,499,4,418,76,4,0,26.76
2020-12-20,전북,6,675,29,439,230,29,0,37.14
2020-12-20,충남,17,1272,20,942,313,19,1,59.93
2020-12-20,충북,11,770,14,415,344,14,0,48.14
2020-12-20,강원,13,951,55,684,254,55,0,61.73
2020-12-20,경기,164,11702,249,8082,3456,244,5,88.31
2020-12-20,세종,0,129,1,121,8,0,1,37.68
2020-12-20,울산,14,545,6,270,261,5,1,47.51
2020-12-20,대전,6,696,3,559,131,3,0,47.21
2020-12-20,광주,3,866,14,747,116,13,1,59.45
2020-12-20,인천,15,2248,62,1573,660,62,0,76.05
2020-12-20,대구,200,7497,25,7075,222,25,0,307.70
2020-12-20,부산,27,1493,33,982,484,33,0,43.76
2020-12-20,서울,130,14711,473,8220,6361,470,3,151.14
2020-12-20,합계,674,49665,1097,34722,14269,1072,25,95.79
2020-12-19,검역,1,2324,4,1657,666,0,4,-
2020-12-19,제주,0,205,24,91,114,24,0,18.93
2020-12-19,경남,2,1011,32,715,294,32,0,26.36
2020-12-19,경북,60,1962,29,1703,199,29,0,70.05
2020-12-19,전남,5,495,5,413,77,5,0,25.79
2020-12-19,전북,5,646,15,430,211,13,2,28.67
2020-12-19,충남,17,1252,24,928,307,24,0,54.47
2020-12-19,충북,9,756,103,404,343,103,0,36.26
2020-12-19,강원,13,896,27,676,207,27,0,54.14
2020-12-19,경기,155,11453,278,8082,3216,264,14,77.36
2020-12-19,세종,0,128,0,118,10,0,0,37.39
2020-12-19,울산,14,539,9,255,270,7,2,42.11
2020-12-19,대전,6,693,5,551,136,5,0,44.57
2020-12-19,광주,3,852,9,742,107,9,0,56.77
2020-12-19,인천,14,2186,46,1513,659,46,0,65.36
2020-12-19,대구,200,7472,20,7073,199,20,0,303.06
2020-12-19,부산,27,1460,39,952,481,39,0,38.01
2020-12-19,서울,128,14240,384,8031,6081,382,2,130.04
2020-12-19,합계,659,48570,1053,34334,13577,1029,24,93.68
2020-12-19,검역,1,2324,4,1657,666,0,4,-
2020-12-19,제주,0,205,24,91,114,24,0,18.93
2020-12-19,경남,2,1011,32,715,294,32,0,26.36
2020-12-19,경북,60,1962,29,1703,199,29,0,70.05
2020-12-19,전남,5,495,5,413,77,5,0,25.79
2020-12-19,전북,5,646,15,430,211,13,2,28.67
2020-12-19,충남,17,1252,24,928,307,24,0,54.47
2020-12-19,충북,9,756,103,404,343,103,0,36.26
2020-12-19,강원,13,896,27,676,207,27,0,54.14
2020-12-19,경기,155,11453,278,8082,3216,264,14,77.36
2020-12-19,세종,0,128,0,118,10,0,0,37.39
2020-12-19,울산,14,539,9,255,270,7,2,42.11
2020-12-19,대전,6,693,5,551,136,5,0,44.57
2020-12-19,광주,3,852,9,742,107,9,0,56.77
2020-12-19,인천,14,2186,46,1513,659,46,0,65.36
2020-12-19,대구,200,7472,20,7073,199,20,0,303.06
2020-12-19,부산,27,1460,39,952,481,39,0,38.01
2020-12-19,서울,128,14240,384,8031,6081,382,2,130.04
2020-12-19,합계,659,48570,1053,34334,13577,1029,24,93.68
2020-12-18,검역,1,2320,9,1657,662,0,9,-
2020-12-18,제주,0,181,27,86,95,27,0,18.93
2020-12-18,경남,2,979,44,695,282,43,1,26.36
2020-12-18,경북,59,1933,31,1697,177,31,0,70.05
2020-12-18,전남,4,490,5,406,80,5,0,25.79
2020-12-18,전북,4,631,16,419,208,12,4,28.67
2020-12-18,충남,16,1228,18,912,300,16,2,54.47
2020-12-18,충북,7,653,31,378,268,30,1,36.26
2020-12-18,강원,13,869,18,661,195,18,0,54.14
2020-12-18,경기,153,11172,301,7944,3075,300,1,77.36
2020-12-18,세종,0,128,0,116,12,0,0,37.39
2020-12-18,울산,11,530,31,244,275,30,1,42.11
2020-12-18,대전,6,688,5,545,137,5,0,44.57
2020-12-18,광주,3,843,4,736,104,3,1,56.77
2020-12-18,인천,14,2141,65,1498,629,64,1,65.36
2020-12-18,대구,200,7452,20,7067,185,20,0,303.06
2020-12-18,부산,26,1421,39,925,470,39,0,38.01
2020-12-18,서울,126,13856,398,7996,5734,393,5,130.04
2020-12-18,합계,645,47515,1062,33982,12888,1036,26,91.64
2020-12-17,검역,1,2311,7,1654,656,0,7,-
2020-12-17,제주,0,154,12,82,72,12,0,22.96
2020-12-17,경남,2,935,30,677,256,30,0,27.82
2020-12-17,경북,59,1902,9,1686,157,9,0,71.44
2020-12-17,전남,4,485,0,404,77,0,0,26.01
2020-12-17,전북,4,615,19,405,206,18,1,33.84
2020-12-17,충남,15,1210,19,893,302,17,2,57.01
2020-12-17,충북,7,622,19,363,252,19,0,38.89
2020-12-17,강원,13,851,9,655,183,9,0,55.24
2020-12-17,경기,151,10871,291,7820,2900,284,7,82.04
2020-12-17,세종,0,128,0,116,12,0,0,37.39
2020-12-17,울산,8,499,10,238,253,10,0,43.50
2020-12-17,대전,6,683,11,535,142,11,0,46.33
2020-12-17,광주,3,839,10,730,106,10,0,57.60
2020-12-17,인천,14,2076,80,1461,601,80,0,70.23
2020-12-17,대구,200,7432,21,7063,169,20,1,305.03
2020-12-17,부산,22,1382,44,907,453,44,0,40.51
2020-12-17,서울,125,13458,423,7921,5412,420,3,138.26
2020-12-17,합계,634,46453,1014,33610,12209,993,21,89.60
2020-12-17,검역,1,348,7,1654,3,0,7,-
2020-12-17,제주,0,12,12,82,4,12,0,22.96
2020-12-17,경남,2,115,30,677,82,30,0,27.82
2020-12-17,경북,59,1320,9,1686,968,9,0,71.44
2020-12-17,전남,4,15,0,404,4,0,0,26.01
2020-12-17,전북,4,17,19,405,7,18,1,33.84
2020-12-17,충남,15,138,19,893,105,17,2,57.01
2020-12-17,충북,7,45,19,363,30,19,0,38.89
2020-12-17,강원,13,49,9,655,24,9,0,55.24
2020-12-17,경기,151,606,291,7820,259,284,7,82.04
2020-12-17,세종,0,46,0,116,16,0,0,37.39
2020-12-17,울산,8,40,10,238,28,10,0,43.50
2020-12-17,대전,6,39,11,535,20,11,0,46.33
2020-12-17,광주,3,27,10,730,15,10,0,57.60
2020-12-17,인천,14,84,80,1461,31,80,0,70.23
2020-12-17,대구,200,6807,21,7063,5106,20,1,305.03
2020-12-17,부산,22,125,44,907,97,44,0,40.51
2020-12-17,서울,125,590,423,7921,174,420,3,138.26
2020-12-17,합계,634,10423,1014,33610,6973,993,21,89.60
2020-12-16,검역,1,2304,6,1654,649,0,6,-
2020-12-16,제주,0,142,15,82,60,15,0,18.93
2020-12-16,경남,2,905,19,659,244,19,0,26.36
2020-12-16,경북,59,1893,28,1676,158,28,0,70.05
2020-12-16,전남,4,485,4,378,103,4,0,25.79
2020-12-16,전북,3,596,75,382,211,75,0,28.67
2020-12-16,충남,13,1191,35,869,309,35,0,54.47
2020-12-16,충북,4,603,23,345,254,22,1,36.26
2020-12-16,강원,12,842,8,641,189,8,0,54.14
2020-12-16,경기,144,10580,329,7642,2794,320,9,77.36
2020-12-16,세종,0,128,0,110,18,0,0,37.39
2020-12-16,울산,6,489,6,231,252,6,0,42.11
2020-12-16,대전,6,672,15,522,144,15,0,44.57
2020-12-16,광주,3,829,2,715,111,2,0,56.77
2020-12-16,인천,14,1999,67,1436,549,64,3,65.36
2020-12-16,대구,200,7411,27,7053,158,27,0,303.06
2020-12-16,부산,21,1338,41,862,455,41,0,38.01
2020-12-16,서울,120,13035,378,7690,5225,373,5,130.04
2020-12-16,합계,612,45442,1078,32947,11883,1054,24,87.65
2020-12-15,검역,1,2298,8,1654,643,0,8,-
2020-12-15,제주,0,127,9,78,49,9,0,18.93
2020-12-15,경남,2,886,16,632,252,16,0,26.36
2020-12-15,경북,59,1865,15,1671,135,15,0,70.05
2020-12-15,전남,4,481,1,373,104,1,0,25.79
2020-12-15,전북,2,521,15,366,153,13,2,28.67
2020-12-15,충남,13,1156,37,849,294,37,0,54.47
2020-12-15,충북,4,580,25,316,260,24,1,36.26
2020-12-15,강원,12,834,13,629,193,13,0,54.14
2020-12-15,경기,138,10251,288,7481,2632,274,14,77.36
2020-12-15,세종,0,128,1,110,18,1,0,37.39
2020-12-15,울산,6,483,49,218,259,49,0,42.11
2020-12-15,대전,6,657,32,512,139,32,0,44.57
2020-12-15,광주,3,827,5,697,127,5,0,56.77
2020-12-15,인천,14,1932,55,1415,503,55,0,65.36
2020-12-15,대구,200,7384,19,7048,136,18,1,303.06
2020-12-15,부산,21,1297,41,846,430,40,1,38.01
2020-12-15,서울,115,12657,251,7664,4878,246,5,130.04
2020-12-15,합계,600,44364,880,32559,11205,848,32,85.57
2020-12-14,검역,1,2290,17,1654,635,0,17,-
2020-12-14,제주,0,118,8,75,43,8,0,17.59
2020-12-14,경남,2,870,28,617,251,26,2,25.88
2020-12-14,경북,59,1850,16,1657,134,15,1,69.48
2020-12-14,전남,4,480,1,367,109,1,0,25.74
2020-12-14,전북,2,506,8,337,167,8,0,27.84
2020-12-14,충남,11,1119,55,835,273,51,4,52.72
2020-12-14,충북,3,555,21,302,250,21,0,34.70
2020-12-14,강원,12,821,14,589,220,14,0,53.29
2020-12-14,경기,135,9963,226,7309,2519,220,6,75.19
2020-12-14,세종,0,127,3,107,20,3,0,37.10
2020-12-14,울산,4,434,5,214,216,4,1,37.84
2020-12-14,대전,6,625,2,502,117,1,1,42.40
2020-12-14,광주,3,822,22,689,130,22,0,56.43
2020-12-14,인천,13,1877,36,1403,461,36,0,63.50
2020-12-14,대구,200,7365,16,7042,123,16,0,302.28
2020-12-14,부산,20,1256,21,830,406,19,2,36.81
2020-12-14,서울,112,12406,219,7573,4721,217,2,127.46
2020-12-14,합계,587,43484,718,32102,10795,682,36,83.87
2020-12-13,검역,1,2273,14,1653,619,0,14,-
2020-12-13,제주,0,110,3,75,35,3,0,1.79
2020-12-13,경남,2,842,24,613,227,22,2,3.42
2020-12-13,경북,58,1834,18,1651,125,18,0,49.58
2020-12-13,전남,4,479,6,366,109,5,1,0.80
2020-12-13,전북,2,498,9,326,170,8,1,0.94
2020-12-13,충남,10,1064,10,828,226,9,1,6.50
2020-12-13,충북,3,534,15,299,232,15,0,2.81
2020-12-13,강원,12,807,18,578,217,17,1,3.18
2020-12-13,경기,135,9737,331,7184,2418,328,3,4.57
2020-12-13,세종,0,124,0,106,18,0,0,13.44
2020-12-13,울산,4,429,8,214,211,8,0,3.49
2020-12-13,대전,6,623,13,498,119,13,0,2.65
2020-12-13,광주,3,800,15,682,115,14,1,1.85
2020-12-13,인천,12,1841,62,1384,445,62,0,2.84
2020-12-13,대구,200,7349,28,7042,107,28,0,279.38
2020-12-13,부산,19,1235,57,825,391,56,1,3.66
2020-12-13,서울,109,12187,399,7490,4588,396,3,6.06
2020-12-13,합계,580,42766,1030,31814,10372,1002,28,20.10
2020-12-12,검역,1,2259,12,1651,607,0,12,-
2020-12-12,제주,0,107,0,75,32,0,0,15.95
2020-12-12,경남,2,818,17,600,216,17,0,24.34
2020-12-12,경북,58,1816,19,1648,110,19,0,68.21
2020-12-12,전남,4,473,8,363,106,8,0,25.37
2020-12-12,전북,2,489,6,315,172,5,1,26.91
2020-12-12,충남,10,1054,10,818,226,9,1,49.66
2020-12-12,충북,3,519,21,286,230,21,0,32.45
2020-12-12,강원,11,789,36,567,211,36,0,51.22
2020-12-12,경기,134,9406,272,7048,2224,268,4,70.99
2020-12-12,세종,0,124,1,104,20,1,0,36.22
2020-12-12,울산,4,421,23,208,209,23,0,36.70
2020-12-12,대전,6,610,18,492,112,18,0,41.38
2020-12-12,광주,3,785,9,680,102,9,0,53.89
2020-12-12,인천,12,1779,42,1363,404,42,0,60.18
2020-12-12,대구,200,7321,35,7036,85,35,0,300.47
2020-12-12,부산,19,1178,59,783,376,58,1,34.53
2020-12-12,서울,109,11788,362,7456,4223,359,3,121.11
2020-12-12,합계,578,41736,950,31493,9665,928,22,80.50
2020-12-11,검역,1,2247,7,1650,596,0,7,-
2020-12-11,제주,0,107,5,75,32,5,0,15.95
2020-12-11,경남,2,801,12,576,223,12,0,23.83
2020-12-11,경북,57,1797,3,1634,106,3,0,67.49
2020-12-11,전남,4,465,4,353,108,4,0,24.94
2020-12-11,전북,2,483,7,289,192,7,0,26.58
2020-12-11,충남,10,1044,10,808,226,9,1,49.19
2020-12-11,충북,3,498,20,278,217,20,0,31.14
2020-12-11,강원,11,753,11,553,189,11,0,48.88
2020-12-11,경기,133,9134,229,6925,2076,225,4,68.93
2020-12-11,세종,0,123,0,103,20,0,0,35.93
2020-12-11,울산,4,398,47,201,193,47,0,34.70
2020-12-11,대전,6,592,10,483,103,8,2,40.16
2020-12-11,광주,3,776,3,670,103,3,0,53.27
2020-12-11,인천,12,1737,37,1350,375,37,0,58.76
2020-12-11,대구,200,7286,6,7021,65,6,0,299.04
2020-12-11,부산,18,1119,26,757,344,26,0,32.80
2020-12-11,서울,106,11426,252,7431,3889,250,2,117.39
2020-12-11,합계,572,40786,689,31157,9057,673,16,78.67
2020-12-10,검역,1,2240,16,1650,589,0,16,-
2020-12-10,제주,0,102,13,74,28,9,4,15.21
2020-12-10,경남,1,789,16,552,236,16,0,23.47
2020-12-10,경북,57,1794,8,1631,106,8,0,67.38
2020-12-10,전남,4,461,5,339,118,5,0,24.72
2020-12-10,전북,2,476,8,275,199,8,0,26.19
2020-12-10,충남,10,1034,20,796,228,20,0,48.72
2020-12-10,충북,3,477,12,245,229,12,0,29.82
2020-12-10,강원,10,742,15,538,194,15,0,48.16
2020-12-10,경기,130,8904,215,6808,1966,201,14,67.20
2020-12-10,세종,0,123,1,101,22,1,0,35.93
2020-12-10,울산,2,352,17,196,154,17,0,30.69
2020-12-10,대전,6,582,9,476,100,9,0,39.48
2020-12-10,광주,3,773,5,661,109,3,2,53.07
2020-12-10,인천,12,1701,37,1295,394,37,0,57.54
2020-12-10,대구,200,7280,3,7018,62,3,0,298.79
2020-12-10,부산,18,1093,31,696,379,31,0,32.04
2020-12-10,서울,105,11175,251,7286,3784,251,0,114.81
2020-12-10,합계,564,40098,682,30637,8897,646,36,77.34
2020-12-09,검역,1,2224,9,1649,574,0,9,-
2020-12-09,제주,0,91,2,71,20,2,0,13.57
2020-12-09,경남,1,775,31,529,245,31,0,23.06
2020-12-09,경북,57,1786,4,1622,107,3,1,67.08
2020-12-09,전남,2,456,2,327,127,2,0,24.45
2020-12-09,전북,2,468,12,255,211,12,0,25.75
2020-12-09,충남,10,1014,4,777,227,4,0,47.77
2020-12-09,충북,3,467,24,233,231,23,1,29.20
2020-12-09,강원,10,727,5,521,196,4,1,47.19
2020-12-09,경기,127,8689,218,6628,1934,214,4,65.58
2020-12-09,세종,0,122,1,90,32,1,0,35.64
2020-12-09,울산,2,335,14,183,150,14,0,29.21
2020-12-09,대전,6,573,10,472,95,10,0,38.87
2020-12-09,광주,3,768,9,642,123,9,0,52.72
2020-12-09,인천,11,1664,48,1272,381,46,2,56.29
2020-12-09,대구,200,7278,3,7015,63,3,0,298.71
2020-12-09,부산,16,1063,20,674,373,20,0,31.16
2020-12-09,서울,105,10932,270,7217,3610,264,6,112.31
2020-12-09,합계,556,39432,686,30177,8699,662,24,76.05
2020-12-08,검역,0,2222,7,1647,575,0,7,-
2020-12-08,제주,0,89,2,70,19,2,0,13.27
2020-12-08,경남,1,744,13,500,243,12,1,22.13
2020-12-08,경북,57,1782,5,1617,108,5,0,66.93
2020-12-08,전남,2,454,7,312,140,7,0,24.35
2020-12-08,전북,2,456,13,236,218,13,0,25.09
2020-12-08,충남,10,1010,15,766,234,15,0,47.59
2020-12-08,충북,3,443,10,231,209,10,0,27.70
2020-12-08,강원,9,722,8,498,215,8,0,46.87
2020-12-08,경기,126,8472,157,6465,1881,146,11,63.94
2020-12-08,세종,0,121,1,88,33,0,1,35.35
2020-12-08,울산,2,321,61,183,136,61,0,27.99
2020-12-08,대전,6,563,11,458,99,10,1,38.19
2020-12-08,광주,3,759,11,634,122,10,1,52.10
2020-12-08,인천,11,1616,28,1249,356,27,1,54.67
2020-12-08,대구,200,7275,4,7013,62,3,1,298.59
2020-12-08,부산,16,1043,27,654,373,25,2,30.57
2020-12-08,서울,104,10663,214,7029,3530,212,2,109.55
2020-12-08,합계,552,38755,594,29650,8553,566,28,74.75
2020-12-07,검역,0,2215,10,1645,570,0,10,-
2020-12-07,제주,0,87,0,64,23,0,0,12.97
2020-12-07,경남,1,731,16,479,251,15,1,21.75
2020-12-07,경북,57,1777,9,1610,110,9,0,66.74
2020-12-07,전남,2,447,3,300,145,2,1,23.97
2020-12-07,전북,2,443,22,213,228,21,1,24.38
2020-12-07,충남,10,995,10,761,224,10,0,46.88
2020-12-07,충북,3,433,11,228,202,11,0,27.07
2020-12-07,강원,9,714,9,484,221,9,0,46.35
2020-12-07,경기,125,8315,156,6357,1833,154,2,62.75
2020-12-07,세종,0,120,0,88,32,0,0,35.05
2020-12-07,울산,2,260,38,179,79,38,0,22.67
2020-12-07,대전,6,552,2,453,93,2,0,37.45
2020-12-07,광주,3,748,5,615,130,3,2,51.35
2020-12-07,인천,11,1588,40,1221,356,37,3,53.72
2020-12-07,대구,200,7271,5,7011,60,5,0,298.42
2020-12-07,부산,16,1016,35,641,359,33,2,29.78
2020-12-07,서울,102,10449,244,6952,3395,231,13,107.35
2020-12-07,합계,549,38161,615,29301,8311,580,35,73.60
2020-12-06,검역,0,2205,12,1644,561,0,12,-
2020-12-06,제주,0,87,0,64,23,0,0,12.97
2020-12-06,경남,1,715,16,470,244,15,1,21.27
2020-12-06,경북,57,1768,11,1608,103,9,2,66.40
2020-12-06,전남,2,444,8,293,149,8,0,23.81
2020-12-06,전북,2,421,12,213,206,11,1,23.17
2020-12-06,충남,10,985,15,747,228,14,1,46.41
2020-12-06,충북,3,422,14,219,200,13,1,26.39
2020-12-06,강원,8,705,12,481,216,11,1,45.76
2020-12-06,경기,123,8159,184,6292,1744,176,8,61.58
2020-12-06,세종,0,120,3,86,34,2,1,35.05
2020-12-06,울산,2,222,3,173,47,3,0,19.35
2020-12-06,대전,6,550,3,453,91,3,0,37.31
2020-12-06,광주,3,743,5,614,126,3,2,51.01
2020-12-06,인천,11,1548,42,1207,330,41,1,52.37
2020-12-06,대구,200,7266,3,7011,55,3,0,298.22
2020-12-06,부산,16,981,34,633,332,34,0,28.75
2020-12-06,서울,101,10205,254,6920,3184,253,1,104.84
2020-12-06,합계,545,37546,631,29128,7873,599,32,72.42
2020-12-05,검역,0,2193,12,1642,551,0,12,-
2020-12-05,제주,0,87,1,64,23,1,0,12.97
2020-12-05,경남,1,699,27,465,233,27,0,20.80
2020-12-05,경북,57,1757,17,1603,97,16,1,65.99
2020-12-05,전남,2,436,4,278,156,4,0,23.38
2020-12-05,전북,2,409,17,213,194,17,0,22.51
2020-12-05,충남,10,970,10,738,222,10,0,45.70
2020-12-05,충북,3,408,18,219,186,18,0,25.51
2020-12-05,강원,6,693,9,449,238,9,0,44.98
2020-12-05,경기,121,7975,157,6237,1617,150,7,60.19
2020-12-05,세종,0,117,4,86,31,4,0,34.18
2020-12-05,울산,2,219,1,172,45,1,0,19.09
2020-12-05,대전,6,547,10,452,89,10,0,37.11
2020-12-05,광주,3,738,6,602,133,6,0,50.66
2020-12-05,인천,11,1506,19,1172,323,19,0,50.95
2020-12-05,대구,200,7263,7,7011,52,7,0,298.09
2020-12-05,부산,16,947,29,627,304,29,0,27.76
2020-12-05,서울,100,9951,235,6887,2964,231,4,102.23
2020-12-05,합계,540,36915,583,28917,7458,559,24,71.20
2020-12-04,검역,0,2181,18,1638,543,0,18,-
2020-12-04,제주,0,86,2,63,23,2,0,12.82
2020-12-04,경남,1,672,16,454,217,16,0,19.99
2020-12-04,경북,57,1740,9,1594,89,9,0,65.35
2020-12-04,전남,2,432,3,266,164,3,0,23.17
2020-12-04,전북,2,392,14,198,192,13,1,21.57
2020-12-04,충남,10,960,23,728,222,22,1,45.23
2020-12-04,충북,3,390,5,218,169,5,0,24.38
2020-12-04,강원,6,684,3,448,230,3,0,44.40
2020-12-04,경기,120,7818,160,6145,1553,155,5,59.00
2020-12-04,세종,0,113,0,86,27,0,0,33.01
2020-12-04,울산,2,218,5,168,48,5,0,19.01
2020-12-04,대전,6,537,21,452,79,21,0,36.43
2020-12-04,광주,3,732,1,602,127,1,0,50.25
2020-12-04,인천,11,1487,17,1149,327,17,0,50.30
2020-12-04,대구,200,7256,6,7008,48,6,0,297.81
2020-12-04,부산,16,918,31,620,282,31,0,26.91
2020-12-04,서울,97,9716,295,6774,2845,291,4,99.82
2020-12-04,합계,536,36332,629,28611,7185,600,29,70.07
2020-12-03,검역,0,2163,13,1632,531,0,13,-
2020-12-03,제주,0,84,1,63,21,1,0,12.52
2020-12-03,경남,1,656,13,444,211,13,0,19.52
2020-12-03,경북,57,1731,11,1590,84,10,1,65.01
2020-12-03,전남,2,429,2,251,176,2,0,23.01
2020-12-03,전북,2,378,9,189,187,7,2,20.80
2020-12-03,충남,9,937,14,715,213,13,1,44.15
2020-12-03,충북,3,385,10,216,166,9,1,24.07
2020-12-03,강원,6,681,8,439,236,8,0,44.21
2020-12-03,경기,116,7658,141,6054,1488,137,4,57.79
2020-12-03,세종,0,113,4,85,28,4,0,33.01
2020-12-03,울산,2,213,2,168,43,2,0,18.57
2020-12-03,대전,6,516,7,448,62,7,0,35.00
2020-12-03,광주,3,731,3,596,132,3,0,50.18
2020-12-03,인천,11,1470,22,1120,339,22,0,49.73
2020-12-03,대구,200,7250,3,7006,44,3,0,297.56
2020-12-03,부산,16,887,15,617,254,15,0,26.00
2020-12-03,서울,95,9421,262,6719,2607,260,2,96.79
2020-12-03,합계,529,35703,540,28352,6822,516,24,68.86
2020-12-02,검역,0,2150,6,1627,523,0,6,-
2020-12-02,제주,0,83,2,63,20,2,0,12.37
2020-12-02,경남,1,643,7,421,221,7,0,19.13
2020-12-02,경북,57,1720,5,1582,81,4,1,64.60
2020-12-02,전남,2,427,1,235,190,1,0,22.90
2020-12-02,전북,2,369,26,177,190,26,0,20.30
2020-12-02,충남,9,923,8,700,214,6,2,43.49
2020-12-02,충북,3,375,16,214,158,16,0,23.45
2020-12-02,강원,6,673,12,428,239,12,0,43.69
2020-12-02,경기,116,7517,144,6003,1398,143,1,56.73
2020-12-02,세종,0,109,7,85,24,7,0,31.84
2020-12-02,울산,2,211,10,166,43,6,4,18.40
2020-12-02,대전,6,509,5,446,57,5,0,34.53
2020-12-02,광주,3,728,10,586,139,10,0,49.98
2020-12-02,인천,11,1448,23,1103,334,21,2,48.98
2020-12-02,대구,199,7247,4,7002,46,4,0,297.44
2020-12-02,부산,16,872,32,602,254,31,1,25.56
2020-12-02,서울,93,9159,193,6625,2441,192,1,94.10
2020-12-02,합계,526,35163,511,28065,6572,493,18,67.82
2020-12-01,검역,0,2144,14,1623,521,0,14,-
2020-12-01,제주,0,81,1,63,18,0,1,12.08
2020-12-01,경남,1,636,11,400,235,10,1,18.92
2020-12-01,경북,57,1715,11,1575,83,10,1,64.41
2020-12-01,전남,2,426,2,216,208,2,0,22.85
2020-12-01,전북,2,343,9,173,168,9,0,18.87
2020-12-01,충남,9,915,16,686,220,16,0,43.11
2020-12-01,충북,3,359,32,209,147,31,1,22.45
2020-12-01,강원,6,661,9,423,232,9,0,42.91
2020-12-01,경기,116,7373,96,5933,1324,86,10,55.64
2020-12-01,세종,0,102,2,85,17,2,0,29.80
2020-12-01,울산,2,201,3,166,33,2,1,17.52
2020-12-01,대전,6,504,10,446,52,10,0,34.19
2020-12-01,광주,3,718,22,576,139,22,0,49.29
2020-12-01,인천,11,1425,16,1090,324,16,0,48.21
2020-12-01,대구,199,7243,11,6999,45,11,0,297.27
2020-12-01,부산,16,840,31,602,222,31,0,24.62
2020-12-01,서울,93,8966,155,6620,2253,153,2,92.11
2020-12-01,합계,526,34652,451,27885,6241,420,31,66.83
2020-11-30,검역,0,21301,10,1618,512,0,10,-
2020-11-30,검역,0,2130,10,1618,512,0,10,-
2020-11-30,제주,0,80,1,60,20,0,1,11.93
2020-11-30,경남,1,625,20,388,236,19,1,18.59
2020-11-30,경북,57,1704,4,1560,87,4,0,64.00
2020-11-30,전남,2,424,4,214,208,3,1,22.74
2020-11-30,전북,2,334,16,173,159,16,0,18.38
2020-11-30,충남,9,899,5,667,223,4,1,42.36
2020-11-30,충북,3,327,22,207,117,22,0,20.45
2020-11-30,강원,6,652,8,400,246,8,0,42.32
2020-11-30,경기,116,7277,77,5858,1303,69,8,54.92
2020-11-30,세종,0,100,1,84,16,1,0,29.21
2020-11-30,울산,2,198,3,166,30,3,0,17.26
2020-11-30,대전,6,494,5,446,42,5,0,33.51
2020-11-30,광주,3,696,13,568,125,12,1,47.78
2020-11-30,인천,11,1409,34,1084,314,34,0,47.66
2020-11-30,대구,199,7232,4,6998,35,4,0,296.82
2020-11-30,부산,16,809,52,600,193,52,0,23.71
2020-11-30,서울,93,8811,159,6534,2184,158,1,90.52
2020-11-30,합계,526,53372,438,27625,6050,414,24,65.96
2020-11-30,합계,526,34201,438,27625,6050,414,24,65.96
2020-11-29,검역,0,2181,17,1640,541,0,17,-
2020-11-29,제주,0,79,1,60,19,0,1,11.78
2020-11-29,경남,1,605,15,380,224,15,0,18
2020-11-29,경북,57,1700,11,1552,91,11,0,64
2020-11-29,전남,2,420,20,211,207,20,0,22.52
2020-11-29,전북,2,318,17,173,143,17,0,17.5
